model,wall_time,loop_step,transition,env_id,level,episode_return,score,shots,win,memory_transitions,action_unique,action_entropy
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940251.362563,361,1359,0,86,2.971000075340271,41710,4,False,361,61,3.1270308508172375
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940256.8635955,364,1362,0,112,8.364999949932098,35150,3,True,364,61,3.129916336682002
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940266.5208907,369,1367,0,15,2.5290001332759857,37790,5,False,369,61,3.1184297547306983
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940270.0048196,371,1369,0,2,8.51199984550476,36120,2,True,371,61,3.1119938795215862
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940274.7648637,373,1371,0,29,9.121999740600586,42220,2,True,373,61,3.11360320154436
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940282.218681,377,1375,0,162,0.33500005304813385,15350,4,False,377,61,3.110624788587467
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940289.5322685,381,1379,0,210,6.854999795556068,20550,4,True,381,61,3.1091136469711254
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940297.1229532,385,1383,0,232,-0.2879999727010727,9120,4,False,385,61,3.114186083366859
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940302.517614,388,1386,0,302,7.662999898195267,28130,3,True,388,61,3.109268126721413
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940308.4063907,391,1389,0,327,7.186999887228012,23370,3,True,391,61,3.1011921703182406
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940318.4600213,396,1394,0,138,9.548999845981598,47990,5,True,396,61,3.1026048216823
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940327.9153287,401,1399,0,83,1.586000170558691,28360,5,False,401,61,3.1072327390066974
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940337.5840428,406,1404,0,187,3.487000048160553,47370,5,False,406,61,3.1149416928998432
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940345.172723,410,1408,0,60,0.7419999837875366,19420,4,False,410,61,3.1190461096438726
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940350.5633948,413,1411,0,215,7.6069998145103455,27570,3,True,413,61,3.111267214543833
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940360.1758008,418,1416,0,111,2.3120001070201397,35620,5,False,418,64,3.1431477308255467
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940363.7358923,420,1418,0,228,7.699999809265137,28000,2,True,420,65,3.153498713403739
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940369.539914,423,1421,0,90,9.121999859809875,42720,3,True,423,65,3.1537177213275216
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940377.2753658,427,1425,0,91,7.157999902963638,23580,4,True,427,66,3.1631582837172014
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940384.9087977,431,1429,0,42,-0.4129999950528145,7870,4,False,431,66,3.1630774516205022
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940388.5194092,433,1431,0,211,8.999999761581421,41000,2,True,433,66,3.1652265026256554
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940398.13931,438,1436,0,64,13.329000115394592,85790,5,True,438,67,3.176386648980633
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940407.6210148,443,1441,0,121,3.2840000614523888,45340,5,False,443,67,3.1817722262303416
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940414.9700055,447,1445,0,100,7.373999819159508,25740,4,True,447,67,3.183017890345508
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940421.7674675,450,1448,0,322,8.788000077009201,39380,3,True,450,67,3.183408057512218
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940431.1038098,455,1453,0,124,0.557000145316124,18070,5,False,455,67,3.183687232852966
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940438.4794097,459,1457,0,63,0.32999996840953827,15300,4,False,459,67,3.179464663782166
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940443.1017046,461,1459,0,213,8.449999809265137,35500,2,True,461,67,3.178668924349699
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940446.8610306,463,1461,0,316,8.569999814033508,36700,2,True,463,67,3.1753727441168116
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940454.590491,467,1465,0,14,2.3050001859664917,35050,4,False,467,67,3.1712898646862135
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940458.1275766,469,1467,0,4,8.375999808311462,34760,2,True,469,67,3.176497437965658
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940467.767616,474,1472,0,39,0.7090001404285431,19590,5,False,474,68,3.1739466677940955
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940473.2153666,477,1475,0,203,7.6859999150037766,28360,3,True,477,68,3.170057284750833
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940482.382914,482,1480,0,73,2.7730000503361225,40230,5,False,482,68,3.1743331839537756
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940490.2188938,486,1484,0,149,1.2390000820159912,24390,4,False,486,68,3.171380483440428
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940493.6875126,488,1486,0,323,7.723999798297882,28240,2,True,488,68,3.1688520574658976
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940497.6202319,490,1488,0,200,8.331999897956848,34320,2,True,490,68,3.166884272664121
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940503.2100167,493,1491,0,327,7.02199974656105,21720,3,True,493,68,3.162089030076173
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940508.7656894,496,1494,0,223,7.886999819427729,30370,3,True,496,68,3.159083189453841
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940512.7409155,498,1496,0,301,7.663999795913696,27640,2,True,498,68,3.159527466114682
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940516.492981,500,1498,0,208,8.276999831199646,33770,2,True,500,68,3.1575189300609194
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940520.637872,502,1500,0,206,8.048999905586243,31490,2,True,502,68,3.153799091965416
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940531.1072443,507,1505,0,190,3.265000056475401,45150,5,False,507,69,3.168821816474969
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940540.324358,512,1510,0,97,-0.19899997487664223,10510,5,False,512,69,3.164692980343204
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940546.0225637,515,1513,0,311,7.563999772071838,27140,3,True,515,69,3.165266215929058
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940555.41838,520,1518,0,148,2.645000144839287,38950,5,False,520,69,3.155892537097294
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940564.690954,525,1523,0,147,-0.032999906688928604,12170,5,False,525,71,3.177052848086467
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940574.9837809,530,1528,0,56,6.435999751091003,76860,5,False,530,71,3.1766079934495224
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940582.2474446,534,1532,0,33,0.6760000139474869,18760,4,False,534,71,3.176034078032337
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940592.069262,539,1537,0,113,1.9109999537467957,31610,5,False,539,72,3.1795341236201735
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940602.3714375,544,1542,0,34,2.470999985933304,37210,5,False,544,73,3.1895630000412933
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940610.040531,548,1546,0,301,7.744999825954437,29450,4,True,548,73,3.1823885633235074
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940619.5392487,553,1551,0,53,0.205000102519989,14550,5,False,553,73,3.17622338912264
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940624.0360234,555,1553,0,201,8.424999952316284,35250,2,True,555,73,3.172648035310416
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940631.5593824,559,1557,0,36,0.49000002443790436,16900,4,False,559,73,3.1697705338030353
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940637.0370014,562,1560,0,229,7.258999764919281,24090,3,True,562,73,3.162643482426156
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940646.341014,567,1565,0,97,2.0310000590980053,32810,5,False,567,73,3.1587615623358216
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940654.401936,571,1569,0,221,0.4920000471174717,16920,4,False,571,74,3.164327688732226
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940658.0530167,573,1571,0,234,7.848999798297882,29490,2,True,573,74,3.160787970594669
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940663.5977466,576,1574,0,314,7.56799978017807,27180,3,True,576,74,3.1537816812855786
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940673.670874,581,1579,0,110,1.127000093460083,23770,5,False,581,74,3.1470100355482518
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940680.8755102,585,1583,0,68,1.0799999833106995,22800,4,False,585,74,3.146998831572958
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940691.8235912,591,1589,0,55,1.538000199943781,28380,6,False,591,74,3.1610935855987194
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940700.9884555,596,1594,0,61,4.595000267028809,58450,5,False,596,74,3.158701343098922
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940704.7170255,598,1596,0,310,7.895999789237976,29960,2,True,598,74,3.155170232625892
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940713.45356,602,1600,0,226,6.831999719142914,20320,4,True,602,74,3.1518106558532493
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940717.2223506,604,1602,0,208,8.426999807357788,35270,2,True,604,74,3.1482902735179366
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940727.820273,609,1607,0,51,0.11900003999471664,13690,5,False,609,74,3.156329537242133
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940731.3036237,611,1609,0,304,8.155999898910522,32560,2,True,611,74,3.1518521957647967
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940740.6890717,616,1614,0,5,1.9160001426935196,31660,5,False,616,74,3.150137780844563
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940750.1859279,621,1619,0,163,-1.2499999552965164,0,5,False,621,74,3.1433656929035125
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940757.6412117,625,1623,0,60,0.20600001513957977,14060,4,False,625,74,3.1401732050802904
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940761.096973,627,1625,0,319,7.649999797344208,27500,2,True,627,74,3.1358822999806777
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940768.6411006,631,1629,0,313,6.701999880373478,19020,4,True,631,74,3.1327947306309265
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940773.4077094,633,1631,0,302,8.167999744415283,32680,2,True,633,74,3.1293003325934974
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940783.50842,638,1636,0,20,1.3950000070035458,26450,5,False,638,74,3.1310956114873516
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940787.038746,640,1638,0,231,7.729999780654907,28300,2,True,640,74,3.127640658058196
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940794.8148174,644,1642,0,118,9.538999915122986,47390,4,True,644,74,3.130220933765073
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940802.4869084,648,1646,0,1,-0.8279999345541,3720,4,False,648,74,3.130271385334388
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940810.9379103,652,1650,0,76,2.7419999539852142,39420,4,False,652,74,3.1277394993390217
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940818.2356548,656,1654,0,7,0.08100001513957977,12810,4,False,656,74,3.1297366623691985
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940828.587935,661,1659,0,50,3.1180001609027386,43680,5,False,661,75,3.13577657911461
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940832.1037953,663,1661,0,29,8.887999892234802,39880,2,True,663,75,3.1336730711653926
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940841.5239275,668,1666,0,41,0.21000013127923012,14600,5,False,668,75,3.123523313004939
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940845.3065789,670,1668,0,333,7.829999804496765,29300,2,True,670,75,3.121044177747331
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940854.6588304,675,1673,0,116,1.4070001244544983,26570,5,False,675,75,3.1201503995353064
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940858.271919,677,1675,0,91,8.591999888420105,36920,2,True,677,75,3.1178415597083733
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940861.9739811,679,1677,0,215,7.69299978017807,27930,2,True,679,75,3.1155026261501266
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940871.5064626,684,1682,0,190,2.304000224918127,35540,5,False,684,76,3.1251948511272105
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940877.1414802,687,1685,0,324,6.951999854296446,21020,3,True,687,76,3.131390591141897
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940884.7213814,691,1689,0,47,0.6800001114606857,18800,4,False,691,76,3.1279066518528786
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940888.224395,693,1691,0,215,7.696999788284302,27970,2,True,693,76,3.1253735729359993
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940897.7427483,698,1696,0,70,5.287000000476837,65370,5,False,698,76,3.1352503261446882
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940904.934527,702,1700,0,21,2.6910001039505005,38910,4,False,702,76,3.1318405105192197
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940914.083366,707,1705,0,145,0.9080000333487988,21580,5,False,707,76,3.126936116578256
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940921.7041342,711,1709,0,301,8.675999701023102,38760,4,True,711,76,3.1233839702792414
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940927.4397142,714,1712,0,232,7.554999887943268,27050,3,True,714,76,3.123929662152778
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940934.7996576,718,1716,0,36,-0.4949999749660492,7050,4,False,718,76,3.122022665366652
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940939.2312932,720,1718,0,316,8.75,38500,2,True,720,76,3.1187761835005836
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940943.3899693,722,1720,0,181,8.91499975323677,40150,2,True,722,76,3.1149689569755044
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940950.9548838,726,1724,0,36,-0.7739999443292618,4260,4,False,726,76,3.1185554641140873
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940954.4913518,728,1726,0,312,7.670999825000763,27710,2,True,728,76,3.116417852772652
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940960.1767216,731,1729,0,308,7.457999896258116,26080,3,True,731,76,3.115454594278586
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940967.773036,735,1733,0,9,-0.06299996003508568,11370,4,False,735,76,3.1177791845978198
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940975.5043242,739,1737,0,332,6.194999784231186,13950,4,True,739,76,3.1151097072686107
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940985.2404804,744,1742,0,41,7.119000159204006,83690,5,False,744,76,3.118948263354077
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940989.867085,746,1744,0,29,8.699999809265137,38000,2,True,746,76,3.1194856249770866
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778940999.3985476,751,1749,0,20,0.4190000668168068,16690,5,False,751,76,3.123718675583406
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941002.9060695,753,1751,0,206,7.958999872207642,30590,2,True,753,76,3.1239276171611166
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941010.326325,757,1755,0,157,7.5339998714625835,27340,4,True,757,76,3.1243220707765897
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941017.8091245,761,1759,0,78,1.6690000146627426,28690,4,False,761,76,3.1320948681155114
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941028.0070207,766,1764,0,163,0.8580000475049019,21080,5,False,766,76,3.1333994923143433
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941032.5765424,768,1766,0,226,8.91100001335144,40110,2,True,768,76,3.131548266336833
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941042.4953718,773,1771,0,116,-0.27000001817941666,9800,5,False,773,76,3.1418584576468325
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941049.858597,777,1775,0,17,-0.1649999786168337,10350,4,False,777,76,3.146677558389816
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941059.5243943,782,1780,0,56,2.0620000399649143,33120,5,False,782,77,3.158469897751974
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941070.2851455,787,1785,0,31,3.3840000927448273,46340,5,False,787,77,3.1611054380482706
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941079.4260998,792,1790,0,138,1.8080000132322311,30580,5,False,792,77,3.160622691813864
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941087.3918262,796,1794,0,16,0.8240000307559967,20240,4,False,796,77,3.1654381076593365
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941094.859874,800,1798,0,328,6.671999901533127,18720,4,True,800,77,3.165939386211191
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941102.8427625,804,1802,0,219,7.374999821186066,25750,4,True,804,77,3.166442547273228
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941110.618473,808,1806,0,221,0.1809999942779541,13810,4,False,808,77,3.1670565855032997
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941120.493743,813,1811,0,46,2.7559999972581863,40060,5,False,813,77,3.1658440389798814
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941129.7620509,818,1816,0,72,1.6520000100135803,29020,5,False,818,77,3.162394546637879
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941137.7944005,822,1820,0,144,2.516000121831894,37160,4,False,822,78,3.1708017037512763
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941145.625686,826,1824,0,140,1.1160000264644623,23160,4,False,826,78,3.171342929287813
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941153.037251,830,1828,0,162,-1.054999951273203,1450,4,False,830,78,3.1770891889163617
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941156.5577738,832,1830,0,304,8.402999877929688,35030,2,True,832,78,3.1767307900717254
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941164.32243,836,1834,0,314,6.711999833583832,19120,4,True,836,78,3.175370893834031
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941170.1598763,839,1837,0,181,8.911999681964517,40620,3,True,839,78,3.176515887247377
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941173.9186091,841,1839,0,211,8.849999904632568,39500,2,True,841,78,3.175502206485097
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941181.7142937,845,1843,0,57,0.4829999692738056,16830,4,False,845,78,3.178282211802828
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941185.210897,847,1845,0,307,7.54999977350235,26500,2,True,847,78,3.1763819275675123
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941193.2933874,851,1849,0,68,-0.520999938249588,6790,4,False,851,78,3.1794121393877193
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941196.9095635,853,1851,0,91,7.978999853134155,30790,2,True,853,78,3.1762255725049218
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941204.7329936,857,1855,0,112,1.645000159740448,28450,4,False,857,78,3.1780617358405125
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941213.8704762,862,1860,0,83,-0.23799995332956314,10120,5,False,862,78,3.1770663278310933
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941223.2753344,867,1865,0,77,2.0050001926720142,32550,5,False,867,78,3.1819910852079407
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941226.7876573,869,1867,0,233,8.172999858856201,32730,2,True,869,78,3.178850576349948
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941230.6221318,871,1869,0,321,8.127999901771545,32280,2,True,871,78,3.17614115831037
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941234.3218794,873,1871,0,200,8.258999824523926,33590,2,True,873,78,3.176680337212637
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941241.827919,877,1875,0,102,1.1070000641047955,23070,4,False,877,78,3.175889760423062
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941247.311946,880,1878,0,225,7.036999821662903,21870,3,True,880,78,3.1750040407940228
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941253.09833,883,1881,0,223,7.13499990105629,22850,3,True,883,78,3.1716286610299336
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941257.8124266,885,1883,0,326,8.394999742507935,34950,2,True,885,78,3.1709810895585457
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941268.0218809,890,1888,0,51,0.32200000807642937,15720,5,False,890,78,3.1778118517816223
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941274.4464178,893,1891,0,322,7.837999790906906,29880,3,True,893,78,3.176912248974325
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941284.4157207,898,1896,0,74,2.8339999578893185,40840,5,False,898,78,3.1743478417333924
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941287.8818033,900,1898,0,305,8.251999855041504,33520,2,True,900,78,3.1725386641674103
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941295.511322,904,1902,0,232,-0.22099995613098145,9790,4,False,904,78,3.1729201002164813
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941302.796251,908,1906,0,58,-0.7379999570548534,4620,4,False,908,78,3.179295647151709
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941312.7113829,913,1911,0,116,2.2979999482631683,35480,5,False,913,78,3.1816928593226725
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941322.0644486,918,1916,0,115,0.8910000026226044,21410,5,False,918,78,3.17466777294896
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941329.4115057,922,1920,0,71,-1.1409999541938305,590,4,False,922,78,3.180122762088655
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941337.041911,926,1924,0,85,3.0810001641511917,42810,4,False,926,78,3.1817757648690885
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941342.3798752,929,1927,0,185,8.908999741077423,40590,3,True,929,78,3.179947930853463
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941349.9119978,933,1931,0,303,-0.8209999427199364,3790,4,False,933,78,3.176950315266164
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941357.5299032,937,1935,0,49,-0.2719999738037586,9280,4,False,937,78,3.1758859262695176
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941366.7074761,942,1940,0,113,2.8150002136826515,40650,5,False,942,79,3.183441296280824
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941375.8279798,947,1945,0,48,-0.1149999164044857,11350,5,False,947,79,3.1861291860588388
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941385.1476567,952,1950,0,15,1.0220000706613064,22720,5,False,952,79,3.1922138746443793
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941390.7314758,955,1953,0,203,7.547999810427427,26980,3,True,955,79,3.189026587736031
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941394.5049875,957,1955,0,323,7.708999812602997,28090,2,True,957,79,3.1872656064204015
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941403.275833,961,1959,0,62,2.1229999624192715,33230,4,False,961,79,3.1932659189930384
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941410.463313,965,1963,0,7,0.10500002279877663,13050,4,False,965,79,3.196351088476793
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941419.5316925,970,1968,0,61,-0.5619999580085278,6880,5,False,970,80,3.203417987124717
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941424.8082035,973,1971,0,327,7.182999819517136,23330,3,True,973,80,3.2002219817399657
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941428.5800903,975,1973,0,2,8.51199984550476,36120,2,True,975,80,3.1973497585832513
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941437.8080704,980,1978,0,68,-1.006999958306551,2430,5,False,980,81,3.2084556920560217
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941445.4306564,984,1982,0,315,-1.1999999545514584,0,4,False,984,81,3.206777128126239
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941453.8472688,988,1986,0,220,1.676000103354454,28760,4,False,988,81,3.2057112101827987
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941461.2308977,992,1990,0,149,-0.6579999662935734,5420,4,False,992,81,3.2107302293890223
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941470.5186186,997,1995,0,132,0.38800014927983284,16380,5,False,997,81,3.2172548267906738
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941479.2120984,1001,1999,0,17,-1.1999999321997166,0,4,False,1001,81,3.2204044890624046
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941561.413137,4,1999,0,140,-1.1459999531507492,540,4,False,4,3,1.0397207708399179
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941648.6889482,2,1997,0,216,4.900000035762787,0,2,True,2,1,-0.0
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778941671.1634204,7,2002,0,79,2.0510000735521317,33010,5,False,7,3,0.9556998911125343
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778942581.7639832,5,2002,0,39,-1.2499998584389687,0,5,False,5,5,1.6094379124341005
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778942592.0795033,9,2006,0,64,4.799999862909317,0,4,True,9,8,2.0431918705451206
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778942596.4668636,11,2008,0,24,7.858999788761139,29590,2,True,11,9,2.1458417525947544
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778943079.96585,4,2002,0,309,-1.0479999519884586,1520,4,False,4,4,1.3862943611198906
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778943088.2743013,6,2004,0,308,8.050999999046326,31510,2,True,6,6,1.7917594692280547
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778943101.4509273,11,2009,0,52,1.410000056028366,26600,5,False,11,11,2.3978952727983707
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778943112.5176284,16,2014,0,138,0.6020001266151667,18520,5,False,16,11,2.220025327834538
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778943120.001847,19,2017,0,230,8.194999873638153,33450,3,True,19,11,2.173972489999117
ab_agent_20260516_220759_rainbow_D_full_n3_noisy,1778943129.499567,23,2021,0,204,0.49000000953674316,16900,4,False,23,12,2.2321676789089224
